seed,mode,popsize,maxEvals,crossover,mutation,bestFitness,foundOptimal,evaluations,elapsedMillis
1020,0,100,20000,0.800000,0.020000,3800.000000,true,20000,125
1021,0,100,20000,0.800000,0.020000,3800.000000,true,20000,128
1022,0,100,20000,0.800000,0.020000,3800.000000,true,20000,123
1023,0,100,20000,0.800000,0.020000,3800.000000,true,20000,122
1024,0,100,20000,0.800000,0.020000,3800.000000,true,20000,121
1025,0,100,20000,0.800000,0.020000,3800.000000,true,20000,118
1026,0,100,20000,0.800000,0.020000,3800.000000,true,20000,124
1027,0,100,20000,0.800000,0.020000,3800.000000,true,20000,117
1028,0,100,20000,0.800000,0.020000,3800.000000,true,20000,124
1029,0,100,20000,0.800000,0.020000,3800.000000,true,20000,126
1000,0,100,20000,0.800000,0.050000,3800.000000,true,20000,117
1001,0,100,20000,0.800000,0.050000,3800.000000,true,20000,119
1002,0,100,20000,0.800000,0.050000,3800.000000,true,20000,116
1003,0,100,20000,0.800000,0.050000,3800.000000,true,20000,119
1004,0,100,20000,0.800000,0.050000,3800.000000,true,20000,116
1005,0,100,20000,0.800000,0.050000,3800.000000,true,20000,117
1006,0,100,20000,0.800000,0.050000,3800.000000,true,20000,113
1007,0,100,20000,0.800000,0.050000,3800.000000,true,20000,128
1008,0,100,20000,0.800000,0.050000,3800.000000,true,20000,115
1009,0,100,20000,0.800000,0.050000,3800.000000,true,20000,116
1010,0,100,20000,0.800000,0.050000,3800.000000,true,20000,118
1011,0,100,20000,0.800000,0.050000,3800.000000,true,20000,116
1012,0,100,20000,0.800000,0.050000,3800.000000,true,20000,113
1013,0,100,20000,0.800000,0.050000,3800.000000,true,20000,116
1014,0,100,20000,0.800000,0.050000,3800.000000,true,20000,118
1015,0,100,20000,0.800000,0.050000,3800.000000,true,20000,117
1016,0,100,20000,0.800000,0.050000,3800.000000,true,20000,135
1017,0,100,20000,0.800000,0.050000,3800.000000,true,20000,113
1018,0,100,20000,0.800000,0.050000,3800.000000,true,20000,117
1019,0,100,20000,0.800000,0.050000,3800.000000,true,20000,117
1020,0,100,20000,0.800000,0.050000,3800.000000,true,20000,123
1021,0,100,20000,0.800000,0.050000,3800.000000,true,20000,120
1022,0,100,20000,0.800000,0.050000,3800.000000,true,20000,116
1023,0,100,20000,0.800000,0.050000,3800.000000,true,20000,129
1024,0,100,20000,0.800000,0.050000,3800.000000,true,20000,121
1025,0,100,20000,0.800000,0.050000,3800.000000,true,20000,119
1026,0,100,20000,0.800000,0.050000,3800.000000,true,20000,128
1027,0,100,20000,0.800000,0.050000,3800.000000,true,20000,121
1028,0,100,20000,0.800000,0.050000,3800.000000,true,20000,120
1029,0,100,20000,0.800000,0.050000,3800.000000,true,20000,114
1000,0,100,20000,0.800000,0.100000,3800.000000,true,20000,120
1001,0,100,20000,0.800000,0.100000,3800.000000,true,20000,118
1002,0,100,20000,0.800000,0.100000,3800.000000,true,20000,127
1003,0,100,20000,0.800000,0.100000,3800.000000,true,20000,117
1004,0,100,20000,0.800000,0.100000,3800.000000,true,20000,124
1005,0,100,20000,0.800000,0.100000,3800.000000,true,20000,115
1006,0,100,20000,0.800000,0.100000,3800.000000,true,20000,130
1007,0,100,20000,0.800000,0.100000,3800.000000,true,20000,123
1008,0,100,20000,0.800000,0.100000,3800.000000,true,20000,118
